Date,Asset,Price,Log_Return
2024-07-10,GOLD,2372.2,0.005114
2024-07-11,GOLD,2415.0,0.017882
2024-07-12,GOLD,2414.0,-0.000414
2024-07-15,GOLD,2422.8999,0.00368
2024-07-16,GOLD,2462.3999,0.016171
2024-07-17,GOLD,2454.8,-0.003091
2024-07-18,GOLD,2451.8,-0.001223
2024-07-19,GOLD,2395.5,-0.02323
2024-07-22,GOLD,2392.0,-0.001462
2024-07-23,GOLD,2404.6001,0.005254
2024-07-24,GOLD,2413.3,0.003612
2024-07-25,GOLD,2351.8999,-0.025772
2024-07-26,GOLD,2380.0,0.011877
2024-07-29,GOLD,2377.3,-0.001135
2024-07-30,GOLD,2405.0,0.011584
2024-07-31,GOLD,2426.5,0.0089
2024-08-01,GOLD,2435.0,0.003497
2024-08-02,GOLD,2425.7,-0.003827
2024-08-05,GOLD,2401.7,-0.009943
2024-08-06,GOLD,2389.1001,-0.00526
2024-08-07,GOLD,2390.5,0.000586
2024-08-08,GOLD,2422.2,0.013174
2024-08-09,GOLD,2432.1001,0.004079
2024-08-12,GOLD,2462.3999,0.012381
2024-08-13,GOLD,2466.7,0.001745
2024-08-14,GOLD,2439.3999,-0.011129
2024-08-15,GOLD,2453.1001,0.005601
2024-08-16,GOLD,2498.6001,0.018378
2024-08-19,GOLD,2501.8,0.00128
2024-08-20,GOLD,2511.3,0.00379
2024-08-21,GOLD,2508.3999,-0.001156
2024-08-22,GOLD,2478.8999,-0.01183
2024-08-23,GOLD,2508.3999,0.01183
2024-08-26,GOLD,2517.7,0.003701
2024-08-27,GOLD,2516.0,-0.000675
2024-08-28,GOLD,2501.0,-0.00598
2024-08-29,GOLD,2525.7,0.009828
2024-08-30,GOLD,2493.8,-0.012711
2024-09-03,GOLD,2489.8999,-0.001565
2024-09-04,GOLD,2493.3999,0.001405
2024-09-05,GOLD,2511.3999,0.007193
2024-09-06,GOLD,2493.5,-0.007153
2024-09-09,GOLD,2501.8,0.003323
2024-09-10,GOLD,2512.3,0.004188
2024-09-11,GOLD,2512.1001,-8e-05
2024-09-12,GOLD,2551.2,0.015445
2024-09-13,GOLD,2581.3,0.011729
2024-09-16,GOLD,2580.3999,-0.000349
2024-09-17,GOLD,2564.3,-0.006259
2024-09-18,GOLD,2570.7,0.002493
2024-09-19,GOLD,2588.0,0.006707
2024-09-20,GOLD,2619.8999,0.012251
2024-09-23,GOLD,2626.5,0.002516
2024-09-24,GOLD,2651.2,0.00936
2024-09-25,GOLD,2659.2,0.003013
2024-09-26,GOLD,2669.8999,0.004016
2024-09-27,GOLD,2644.3,-0.009635
2024-09-30,GOLD,2636.1001,-0.003106
2024-10-01,GOLD,2667.3,0.011766
2024-10-02,GOLD,2647.1001,-0.007602
2024-10-03,GOLD,2657.1001,0.003771
2024-10-04,GOLD,2645.8,-0.004262
2024-10-07,GOLD,2644.8,-0.000378
2024-10-08,GOLD,2615.0,-0.011331
2024-10-09,GOLD,2606.0,-0.003448
2024-10-10,GOLD,2620.6001,0.005587
2024-10-11,GOLD,2657.6001,0.01402
2024-10-14,GOLD,2647.8,-0.003694
2024-10-15,GOLD,2661.3999,0.005123
2024-10-16,GOLD,2674.0,0.004723
2024-10-17,GOLD,2691.0,0.006337
2024-10-18,GOLD,2713.7,0.0084
2024-10-21,GOLD,2723.1001,0.003458
2024-10-22,GOLD,2744.2,0.007719
2024-10-23,GOLD,2714.3999,-0.010919
2024-10-24,GOLD,2734.8999,0.007524
2024-10-25,GOLD,2740.8999,0.002191
2024-10-28,GOLD,2742.8999,0.000729
2024-10-29,GOLD,2768.3999,0.009254
2024-10-30,GOLD,2788.5,0.007234
2024-10-31,GOLD,2738.3,-0.018167
2024-11-01,GOLD,2738.6001,0.00011
2024-11-04,GOLD,2736.1001,-0.000913
2024-11-05,GOLD,2740.3,0.001534
2024-11-06,GOLD,2667.6001,-0.026888
2024-11-07,GOLD,2698.3999,0.01148
2024-11-08,GOLD,2687.5,-0.004048
2024-11-11,GOLD,2611.2,-0.028802
2024-11-12,GOLD,2600.0,-0.004298
2024-11-13,GOLD,2580.8,-0.007412
2024-11-14,GOLD,2568.2,-0.004894
2024-11-15,GOLD,2565.7,-0.000974
2024-11-18,GOLD,2610.6001,0.017349
2024-11-19,GOLD,2627.1001,0.0063
2024-11-20,GOLD,2648.2,0.008
2024-11-21,GOLD,2672.1001,0.008985
2024-11-22,GOLD,2709.8999,0.014047
2024-11-25,GOLD,2616.8,-0.034959
2024-11-26,GOLD,2620.3,0.001337
2024-11-27,GOLD,2639.8999,0.007452
2024-11-29,GOLD,2657.0,0.006457
2024-12-02,GOLD,2634.8999,-0.008352
2024-12-03,GOLD,2644.7,0.003712
2024-12-04,GOLD,2653.8,0.003435
2024-12-05,GOLD,2626.6001,-0.010302
2024-12-06,GOLD,2638.6001,0.004558
2024-12-09,GOLD,2664.8999,0.009918
2024-12-10,GOLD,2697.6001,0.012196
2024-12-11,GOLD,2733.8,0.01333
2024-12-12,GOLD,2687.5,-0.017081
2024-12-13,GOLD,2656.0,-0.01179
2024-12-16,GOLD,2651.3999,-0.001733
2024-12-17,GOLD,2644.3999,-0.002644
2024-12-18,GOLD,2636.5,-0.002992
2024-12-19,GOLD,2592.2,-0.016945
2024-12-20,GOLD,2628.7,0.013982
2024-12-23,GOLD,2612.3,-0.006258
2024-12-24,GOLD,2620.0,0.002943
2024-12-26,GOLD,2638.8,0.00715
2024-12-27,GOLD,2617.2,-0.008219
2024-12-30,GOLD,2606.1001,-0.00425
2024-12-31,GOLD,2629.2,0.008825
2025-01-02,GOLD,2658.8999,0.011233
2025-01-03,GOLD,2645.0,-0.005241
2025-01-06,GOLD,2638.3999,-0.002498
2025-01-07,GOLD,2656.7,0.006912
2025-01-08,GOLD,2664.5,0.002932
2025-01-09,GOLD,2683.8,0.007217
2025-01-10,GOLD,2708.5,0.009161
2025-01-13,GOLD,2673.5,-0.013007
2025-01-14,GOLD,2677.5,0.001495
2025-01-15,GOLD,2712.5,0.012987
2025-01-16,GOLD,2746.3999,0.01242
2025-01-17,GOLD,2744.3,-0.000765
2025-01-21,GOLD,2755.0,0.003891
2025-01-22,GOLD,2767.6001,0.004563
2025-01-23,GOLD,2763.1001,-0.001627
2025-01-24,GOLD,2777.3,0.005126
2025-01-27,GOLD,2737.5,-0.014434
2025-01-28,GOLD,2766.8,0.010646
2025-01-29,GOLD,2769.1001,0.000831
2025-01-30,GOLD,2823.0,0.019278
2025-01-31,GOLD,2812.5,-0.003726
2025-02-03,GOLD,2833.8999,0.00758
2025-02-04,GOLD,2853.3,0.006822
2025-02-05,GOLD,2871.6001,0.006393
2025-02-06,GOLD,2856.0,-0.005447
2025-02-07,GOLD,2867.3,0.003949
2025-02-10,GOLD,2914.3,0.016259
2025-02-11,GOLD,2912.5,-0.000618
2025-02-12,GOLD,2909.0,-0.001202
2025-02-13,GOLD,2925.8999,0.005793
2025-02-14,GOLD,2883.6001,-0.014563
2025-02-18,GOLD,2931.6001,0.016509
2025-02-19,GOLD,2919.3999,-0.00417
2025-02-20,GOLD,2940.0,0.007031
2025-02-21,GOLD,2937.6001,-0.000817
2025-02-24,GOLD,2947.8999,0.0035
2025-02-25,GOLD,2904.5,-0.014832
2025-02-26,GOLD,2916.8,0.004226
2025-02-27,GOLD,2883.2,-0.011586
2025-02-28,GOLD,2836.8,-0.016224
2025-03-03,GOLD,2890.2,0.018649
2025-03-04,GOLD,2909.6001,0.00669
2025-03-05,GOLD,2915.3,0.001957
2025-03-06,GOLD,2916.6001,0.000446
2025-03-07,GOLD,2904.7,-0.004088
2025-03-10,GOLD,2891.0,-0.004728
2025-03-11,GOLD,2912.8999,0.007547
2025-03-12,GOLD,2939.1001,0.008954
2025-03-13,GOLD,2984.3,0.015262
2025-03-14,GOLD,2994.5,0.003412
2025-03-17,GOLD,3000.0,0.001835
2025-03-18,GOLD,3035.1001,0.011632
2025-03-19,GOLD,3035.8999,0.000263
2025-03-20,GOLD,3040.0,0.00135
2025-03-21,GOLD,3018.2,-0.007197
2025-03-24,GOLD,3013.1001,-0.001691
2025-03-25,GOLD,3023.7,0.003512
2025-03-26,GOLD,3020.8999,-0.000926
2025-03-27,GOLD,3060.2,0.012925
2025-03-28,GOLD,3086.5,0.008558
2025-03-31,GOLD,3122.8,0.011692
2025-04-01,GOLD,3118.8999,-0.00125
2025-04-02,GOLD,3139.8999,0.006711
2025-04-03,GOLD,3097.0,-0.013757
2025-04-04,GOLD,3012.0,-0.02783
2025-04-07,GOLD,2951.3,-0.020359
2025-04-08,GOLD,2968.3999,0.005777
2025-04-09,GOLD,3056.5,0.029247
2025-04-10,GOLD,3155.2,0.031781
2025-04-11,GOLD,3222.2,0.021012
2025-04-14,GOLD,3204.8,-0.005415
2025-04-15,GOLD,3218.7,0.004328
2025-04-16,GOLD,3326.6001,0.032973
2025-04-17,GOLD,3308.7,-0.005395
2025-04-21,GOLD,3406.2,0.029042
2025-04-22,GOLD,3400.8,-0.001587
2025-04-23,GOLD,3276.3,-0.037296
2025-04-24,GOLD,3332.0,0.016858
2025-04-25,GOLD,3282.3999,-0.014998
2025-04-28,GOLD,3332.5,0.015148
2025-04-29,GOLD,3318.8,-0.004119
2025-04-30,GOLD,3305.0,-0.004167
2025-05-01,GOLD,3210.0,-0.029166
2025-05-02,GOLD,3231.8999,0.006799
2025-05-05,GOLD,3311.3,0.024271
2025-05-06,GOLD,3411.3999,0.029782
2025-05-07,GOLD,3381.3999,-0.008833
2025-05-08,GOLD,3296.6001,-0.025398
2025-05-09,GOLD,3335.3999,0.011701
2025-05-12,GOLD,3220.0,-0.035211
2025-05-13,GOLD,3240.3,0.006285
2025-05-14,GOLD,3181.3999,-0.018345
2025-05-15,GOLD,3220.7,0.012277
2025-05-16,GOLD,3182.0,-0.012089
2025-05-19,GOLD,3228.8999,0.014632
2025-05-20,GOLD,3280.3,0.015793
2025-05-21,GOLD,3309.3,0.008802
2025-05-22,GOLD,3292.3,-0.00515
2025-05-23,GOLD,3363.6001,0.021425
2025-05-27,GOLD,3299.1001,-0.019362
2025-05-28,GOLD,3293.6001,-0.001669
2025-05-29,GOLD,3317.1001,0.00711
2025-05-30,GOLD,3288.8999,-0.008538
2025-06-02,GOLD,3370.6001,0.024538
2025-06-03,GOLD,3350.2,-0.006071
2025-06-04,GOLD,3373.5,0.006931
2025-06-05,GOLD,3350.7,-0.006782
2025-06-06,GOLD,3322.7,-0.008392
2025-06-09,GOLD,3332.1001,0.002825
2025-06-10,GOLD,3320.8999,-0.003367
2025-06-11,GOLD,3321.3,0.00012
2025-06-12,GOLD,3380.8999,0.017786
2025-06-13,GOLD,3431.2,0.014768
2025-06-16,GOLD,3396.3999,-0.010194
2025-06-17,GOLD,3386.6001,-0.00289
2025-06-18,GOLD,3389.8,0.000944
2025-06-20,GOLD,3368.1001,-0.006422
2025-06-23,GOLD,3377.7,0.002846
2025-06-24,GOLD,3317.3999,-0.018014
2025-06-25,GOLD,3327.1001,0.00292
2025-06-26,GOLD,3333.5,0.001922
2025-06-27,GOLD,3273.7,-0.018102
2025-06-30,GOLD,3294.3999,0.006303
2025-07-01,GOLD,3336.7,0.012758
2025-07-02,GOLD,3348.0,0.003381
2025-07-03,GOLD,3331.6001,-0.00491
2025-07-04,GOLD,3332.5,0.00027
2025-07-07,GOLD,3332.2,-9e-05
2025-07-08,GOLD,3307.0,-0.007591
2025-07-09,GOLD,3311.6001,0.00139
2025-07-10,GOLD,3317.3999,0.00175
2025-07-11,GOLD,3356.0,0.011568
2025-07-14,GOLD,3351.5,-0.001342
2025-07-15,GOLD,3329.8,-0.006496
2025-07-16,GOLD,3352.5,0.006794
2025-07-17,GOLD,3340.1001,-0.003706
2025-07-18,GOLD,3353.0,0.003855
2025-07-21,GOLD,3401.8999,0.014479
2025-07-22,GOLD,3439.2,0.010905
2025-07-23,GOLD,3394.1001,-0.0132
2025-07-24,GOLD,3371.0,-0.006829
2025-07-25,GOLD,3334.0,-0.011037
2025-07-28,GOLD,3309.1001,-0.007497
2025-07-29,GOLD,3323.3999,0.004312
2025-07-30,GOLD,3295.8,-0.008339
2025-07-31,GOLD,3293.2,-0.000789
2025-08-01,GOLD,3347.7,0.016414
2025-08-04,GOLD,3374.3999,0.007944
2025-08-05,GOLD,3381.8999,0.00222
2025-08-06,GOLD,3380.0,-0.000562
2025-08-07,GOLD,3400.3,0.005988
2025-08-08,GOLD,3439.1001,0.011346
2025-08-11,GOLD,3353.1001,-0.025325
2025-08-12,GOLD,3348.8999,-0.001253
2025-08-13,GOLD,3358.7,0.002922
2025-08-14,GOLD,3335.2,-0.007021
2025-08-15,GOLD,3336.0,0.00024
2025-08-18,GOLD,3331.7,-0.00129
2025-08-19,GOLD,3313.3999,-0.005508
2025-08-20,GOLD,3343.3999,0.009013
2025-08-21,GOLD,3336.8999,-0.001946
2025-08-22,GOLD,3374.3999,0.011175
2025-08-25,GOLD,3373.8,-0.000178
2025-08-26,GOLD,3388.6001,0.004377
2025-08-27,GOLD,3404.6001,0.004711
2025-08-28,GOLD,3431.8,0.007957
2025-08-29,GOLD,3473.7,0.012135
2025-09-02,GOLD,3549.3999,0.021558
2025-09-03,GOLD,3593.2,0.012265
2025-09-04,GOLD,3565.8,-0.007655
2025-09-05,GOLD,3613.2,0.013205
2025-09-08,GOLD,3638.1001,0.006868
2025-09-09,GOLD,3643.3,0.001428
2025-09-10,GOLD,3643.6001,8.2e-05
2025-09-11,GOLD,3636.8999,-0.001841
2025-09-12,GOLD,3649.3999,0.003431
2025-09-15,GOLD,3682.2,0.008948
2025-09-16,GOLD,3688.8999,0.001818
2025-09-17,GOLD,3681.8,-0.001927
2025-09-18,GOLD,3643.7,-0.010402
2025-09-19,GOLD,3671.5,0.007601
2025-09-22,GOLD,3740.7,0.018672
2025-09-23,GOLD,3780.6001,0.01061
2025-09-24,GOLD,3732.1001,-0.012912
2025-09-25,GOLD,3736.8999,0.001285
2025-09-26,GOLD,3775.3,0.010223
2025-09-29,GOLD,3820.8999,0.012006
2025-09-30,GOLD,3840.8,0.005195
2025-10-01,GOLD,3867.5,0.006928
2025-10-02,GOLD,3839.7,-0.007214
2025-10-03,GOLD,3880.8,0.010647
2025-10-06,GOLD,3948.5,0.017294
2025-10-07,GOLD,3976.6001,0.007091
2025-10-08,GOLD,4043.3,0.016634
2025-10-09,GOLD,3946.3,-0.024283
2025-10-10,GOLD,3975.8999,0.007473
2025-10-13,GOLD,4108.6001,0.032831
2025-10-14,GOLD,4138.7002,0.007299
2025-10-15,GOLD,4176.8999,0.009188
2025-10-16,GOLD,4280.2002,0.02443
2025-10-17,GOLD,4189.8999,-0.021323
2025-10-20,GOLD,4336.3999,0.034368
2025-10-21,GOLD,4087.7,-0.059062
2025-10-22,GOLD,4044.3999,-0.010649
2025-10-23,GOLD,4125.5,0.019854
2025-10-24,GOLD,4118.3999,-0.001723
2025-10-27,GOLD,4001.8999,-0.028695
2025-10-28,GOLD,3966.2,-0.008961
2025-10-29,GOLD,3983.7,0.004403
2025-10-30,GOLD,4001.3,0.004408
2025-10-31,GOLD,3982.2,-0.004785
2025-11-03,GOLD,4000.3,0.004535
2025-11-04,GOLD,3947.7,-0.013236
2025-11-05,GOLD,3980.3,0.008224
2025-11-06,GOLD,3979.8999,-0.000101
2025-11-07,GOLD,3999.3999,0.004888
2025-11-10,GOLD,4111.7998,0.027717
2025-11-11,GOLD,4106.7998,-0.001217
2025-11-12,GOLD,4204.3999,0.023487
2025-11-13,GOLD,4186.8999,-0.004171
2025-11-14,GOLD,4087.6001,-0.024003
2025-11-17,GOLD,4068.3,-0.004733
2025-11-18,GOLD,4061.3,-0.001722
2025-11-19,GOLD,4077.7,0.00403
2025-11-20,GOLD,4056.5,-0.005213
2025-11-21,GOLD,4076.7,0.004967
2025-11-24,GOLD,4091.8999,0.003722
2025-11-25,GOLD,4139.2002,0.011493
2025-11-26,GOLD,4165.2002,0.006262
2025-11-28,GOLD,4218.2998,0.012668
2025-12-01,GOLD,4239.2998,0.004966
2025-12-02,GOLD,4186.6001,-0.012509
2025-12-03,GOLD,4199.2998,0.003029
2025-12-04,GOLD,4211.7998,0.002972
2025-12-05,GOLD,4212.8999,0.000261
2025-12-08,GOLD,4187.2002,-0.006119
2025-12-09,GOLD,4206.7002,0.004646
2025-12-10,GOLD,4196.3999,-0.002452
2025-12-11,GOLD,4285.5,0.02101
2025-12-12,GOLD,4300.1001,0.003401
2025-12-15,GOLD,4306.7002,0.001534
2025-12-16,GOLD,4304.5,-0.000511
2025-12-17,GOLD,4347.5,0.00994
2025-12-18,GOLD,4339.5,-0.001842
2025-12-19,GOLD,4361.3999,0.005034
2025-12-22,GOLD,4444.6001,0.018897
2025-12-23,GOLD,4482.7998,0.008558
2025-12-24,GOLD,4480.6001,-0.000491
2025-12-26,GOLD,4529.1001,0.010766
2025-12-29,GOLD,4325.1001,-0.046088
2025-12-30,GOLD,4370.1001,0.010351
2025-12-31,GOLD,4325.6001,-0.010235
2026-01-02,GOLD,4314.3999,-0.002593
2026-01-05,GOLD,4436.8999,0.027998
2026-01-06,GOLD,4482.2002,0.010158
2026-01-07,GOLD,4449.2998,-0.007367
2026-01-08,GOLD,4449.7002,9e-05
2026-01-09,GOLD,4490.2998,0.009083
2026-01-12,GOLD,4604.2998,0.025071
2026-01-13,GOLD,4589.2002,-0.003285
2026-01-14,GOLD,4626.2998,0.008052
2026-01-15,GOLD,4616.2998,-0.002164
2026-01-16,GOLD,4588.3999,-0.006062
2026-01-20,GOLD,4759.6001,0.036632
2026-01-21,GOLD,4831.7998,0.015055
2026-01-22,GOLD,4908.7998,0.01581
2026-01-23,GOLD,4976.2002,0.013637
2026-01-26,GOLD,5079.7002,0.020586
2026-01-27,GOLD,5079.8999,3.9e-05
2026-01-28,GOLD,5301.6001,0.042717
2026-01-29,GOLD,5318.3999,0.003164
2026-01-30,GOLD,4713.8999,-0.120657
2026-02-02,GOLD,4622.5,-0.01958
2026-02-03,GOLD,4903.7002,0.059054
2026-02-04,GOLD,4920.3999,0.0034
2026-02-05,GOLD,4861.3999,-0.012063
2026-02-06,GOLD,4951.2002,0.018304
2026-02-09,GOLD,5050.8999,0.019936
2026-02-10,GOLD,5003.7998,-0.009369
2026-02-11,GOLD,5071.6001,0.013459
2026-02-12,GOLD,4923.7002,-0.029596
2026-02-13,GOLD,5022.0,0.019768
2026-02-17,GOLD,4882.8999,-0.028089
2026-02-18,GOLD,4986.5,0.020995
2026-02-19,GOLD,4975.8999,-0.002128
2026-02-20,GOLD,5059.2998,0.016622
2026-02-23,GOLD,5204.7002,0.028334
2026-02-24,GOLD,5155.7998,-0.00944
2026-02-25,GOLD,5206.3999,0.009766
2026-02-26,GOLD,5176.5,-0.005759
2026-02-27,GOLD,5230.5,0.010378
2016-01-04,SP500,170.3722,
2016-01-05,SP500,170.6604,0.00169
2016-01-06,SP500,168.5076,-0.012695
2016-01-07,SP500,164.4648,-0.024284
2016-01-08,SP500,162.6596,-0.011037
2016-01-11,SP500,162.8206,0.00099
2016-01-12,SP500,164.1343,0.008036
2016-01-13,SP500,160.0407,-0.025257
2016-01-14,SP500,162.668,0.016283
2016-01-15,SP500,159.1762,-0.0217
2016-01-19,SP500,159.388,0.00133
2016-01-20,SP500,157.3455,-0.012898
2016-01-21,SP500,158.227,0.005586
2016-01-22,SP500,161.473,0.020308
2016-01-25,SP500,159.0321,-0.015232
2016-01-26,SP500,161.2018,0.013551
2016-01-27,SP500,159.4474,-0.010943
2016-01-28,SP500,160.278,0.005196
2016-01-29,SP500,164.1852,0.024085
2016-02-01,SP500,164.1258,-0.000361
2016-02-02,SP500,161.1679,-0.018187
2016-02-03,SP500,162.1341,0.005977
2016-02-04,SP500,162.3884,0.001567
2016-02-05,SP500,159.2948,-0.019234
2016-02-08,SP500,157.1506,-0.013552
2016-02-09,SP500,157.159,5.4e-05
2016-02-10,SP500,157.0235,-0.000863
2016-02-11,SP500,154.9809,-0.013094
2016-02-12,SP500,158.1761,0.020407
2016-02-16,SP500,160.8458,0.016738
2016-02-17,SP500,163.4732,0.016203
2016-02-18,SP500,162.8037,-0.004104
2016-02-19,SP500,162.7274,-0.000469
2016-02-22,SP500,165.0835,0.014375
2016-02-23,SP500,162.9986,-0.01271
2016-02-24,SP500,163.7444,0.004565
2016-02-25,SP500,165.7276,0.012039
2016-02-26,SP500,165.3463,-0.002304
2016-02-29,SP500,164.0495,-0.007873
2016-03-01,SP500,167.9059,0.023235
2016-03-02,SP500,168.6602,0.004482
2016-03-03,SP500,169.3212,0.003912
2016-03-04,SP500,169.8721,0.003248
2016-03-07,SP500,170.0077,0.000798
2016-03-08,SP500,168.1516,-0.010978
2016-03-09,SP500,168.9822,0.004928
2016-03-10,SP500,169.1178,0.000802
2016-03-11,SP500,171.8469,0.016008
2016-03-14,SP500,171.6265,-0.001283
2016-03-15,SP500,171.3469,-0.001631
2016-03-16,SP500,172.3385,0.00577
2016-03-17,SP500,173.4318,0.006324
2016-03-18,SP500,174.1133,0.003922
2016-03-21,SP500,174.3603,0.001418
2016-03-22,SP500,174.2666,-0.000538
2016-03-23,SP500,173.1166,-0.006621
2016-03-24,SP500,173.0399,-0.000443
2016-03-28,SP500,173.1421,0.00059
2016-03-29,SP500,174.7437,0.009208
2016-03-30,SP500,175.5104,0.004378
2016-03-31,SP500,175.0845,-0.00243
2016-04-01,SP500,176.2772,0.006789
2016-04-04,SP500,175.7064,-0.003243
2016-04-05,SP500,173.9514,-0.010038
2016-04-06,SP500,175.8512,0.010862
2016-04-07,SP500,173.747,-0.012038
2016-04-08,SP500,174.2155,0.002693
2016-04-11,SP500,173.8066,-0.00235
2016-04-12,SP500,175.4252,0.009269
2016-04-13,SP500,177.1972,0.010051
2016-04-14,SP500,177.2057,4.8e-05
2016-04-15,SP500,177.0098,-0.001106
2016-04-18,SP500,178.2536,0.007002
2016-04-19,SP500,178.8159,0.003149
2016-04-20,SP500,178.9862,0.000952
2016-04-21,SP500,178.0236,-0.005393
2016-04-22,SP500,178.0236,0.0
2016-04-25,SP500,177.7169,-0.001724
2016-04-26,SP500,177.981,0.001485
2016-04-27,SP500,178.3473,0.002056
2016-04-28,SP500,176.7286,-0.009117
2016-04-29,SP500,175.7745,-0.005413
2016-05-02,SP500,177.1717,0.007917
2016-05-03,SP500,175.6297,-0.008741
2016-05-04,SP500,174.65,-0.005594
2016-05-05,SP500,174.616,-0.000195
2016-05-06,SP500,175.2549,0.003652
2016-05-09,SP500,175.3997,0.000826
2016-05-10,SP500,177.5806,0.012357
2016-05-11,SP500,175.9194,-0.009399
2016-05-12,SP500,175.9705,0.00029
2016-05-13,SP500,174.437,-0.008752
2016-05-16,SP500,176.1579,0.009817
2016-05-17,SP500,174.5137,-0.009377
2016-05-18,SP500,174.5648,0.000293
2016-05-19,SP500,173.96,-0.003471
2016-05-20,SP500,175.0589,0.006297
2016-05-23,SP500,174.8204,-0.001363
2016-05-24,SP500,177.0865,0.012879
2016-05-25,SP500,178.2876,0.00676
2016-05-26,SP500,178.3388,0.000287
2016-05-27,SP500,179.1055,0.00429
2016-05-31,SP500,178.7648,-0.001904
2016-06-01,SP500,179.1311,0.002047
2016-06-02,SP500,179.6763,0.003039
2016-06-03,SP500,179.1396,-0.002992
2016-06-06,SP500,180.0511,0.005075
2016-06-07,SP500,180.3322,0.00156
2016-06-08,SP500,180.9201,0.003254
2016-06-09,SP500,180.673,-0.001366
2016-06-10,SP500,178.9606,-0.009523
2016-06-13,SP500,177.5806,-0.007742
2016-06-14,SP500,177.2313,-0.001969
2016-06-15,SP500,176.9843,-0.001395
2016-06-16,SP500,177.5124,0.00298
2016-06-17,SP500,176.8513,-0.003731
2016-06-20,SP500,177.9902,0.006419
2016-06-21,SP500,178.4955,0.002835
2016-06-22,SP500,178.2044,-0.001633
2016-06-23,SP500,180.525,0.012938
2016-06-24,SP500,174.0425,-0.03657
2016-06-27,SP500,170.9255,-0.018072
2016-06-28,SP500,174.0083,0.017875
2016-06-29,SP500,176.9712,0.016884
2016-06-30,SP500,179.3861,0.013554
2016-07-01,SP500,179.7629,0.002098
2016-07-05,SP500,178.4698,-0.007219
2016-07-06,SP500,179.5403,0.00598
2016-07-07,SP500,179.429,-0.00062
2016-07-08,SP500,182.1007,0.014781
2016-07-11,SP500,182.743,0.003521
2016-07-12,SP500,184.0703,0.007237
2016-07-13,SP500,184.0446,-0.00014
2016-07-14,SP500,185.0722,0.005568
2016-07-15,SP500,184.8239,-0.001343
2016-07-18,SP500,185.3206,0.002684
2016-07-19,SP500,185.1322,-0.001017
2016-07-20,SP500,185.9028,0.004154
2016-07-21,SP500,185.2007,-0.003784
2016-07-22,SP500,186.0313,0.004475
2016-07-25,SP500,185.5261,-0.00272
2016-07-26,SP500,185.6117,0.000461
2016-07-27,SP500,185.4147,-0.001062
2016-07-28,SP500,185.6288,0.001154
2016-07-29,SP500,185.9285,0.001613
2016-08-01,SP500,185.7744,-0.000829
2016-08-02,SP500,184.5841,-0.006428
2016-08-03,SP500,185.1236,0.002918
2016-08-04,SP500,185.3206,0.001063
2016-08-05,SP500,186.8362,0.008145
2016-08-08,SP500,186.725,-0.000596
2016-08-09,SP500,186.8362,0.000596
2016-08-10,SP500,186.3739,-0.002478
2016-08-11,SP500,187.2387,0.00463
2016-08-12,SP500,187.0761,-0.000869
2016-08-15,SP500,187.6155,0.002879
2016-08-16,SP500,186.6479,-0.005171
2016-08-17,SP500,186.999,0.001879
2016-08-18,SP500,187.4186,0.002242
2016-08-19,SP500,187.1446,-0.001463
2016-08-22,SP500,187.136,-4.6e-05
2016-08-23,SP500,187.5128,0.002011
2016-08-24,SP500,186.5537,-0.005128
2016-08-25,SP500,186.4252,-0.000689
2016-08-26,SP500,186.0741,-0.001885
2016-08-29,SP500,186.9904,0.004912
2016-08-30,SP500,186.6821,-0.00165
2016-08-31,SP500,186.1512,-0.002848
2016-09-01,SP500,186.1597,4.6e-05
2016-09-02,SP500,186.999,0.004498
2016-09-06,SP500,187.5642,0.003018
2016-09-07,SP500,187.547,-9.1e-05
2016-09-08,SP500,187.1189,-0.002286
2016-09-09,SP500,182.6402,-0.024226
2016-09-12,SP500,185.2606,0.014246
2016-09-13,SP500,182.5974,-0.01448
2016-09-14,SP500,182.5288,-0.000375
2016-09-15,SP500,184.3529,0.009944
2016-09-16,SP500,183.6402,-0.003873
2016-09-19,SP500,183.6747,0.000187
2016-09-20,SP500,183.6832,4.7e-05
2016-09-21,SP500,185.7489,0.011183
2016-09-22,SP500,186.9194,0.006282
2016-09-23,SP500,185.8952,-0.005494
2016-09-26,SP500,184.3891,-0.008135
2016-09-27,SP500,185.5337,0.006188
2016-09-28,SP500,186.4546,0.004951
2016-09-29,SP500,184.7677,-0.009088
2016-09-30,SP500,186.162,0.007518
2016-10-03,SP500,185.7144,-0.002408
2016-10-04,SP500,184.7677,-0.00511
2016-10-05,SP500,185.5854,0.004415
2016-10-06,SP500,185.7144,0.000695
2016-10-07,SP500,185.0775,-0.003435
2016-10-10,SP500,186.0415,0.005195
2016-10-11,SP500,183.6918,-0.01271
2016-10-12,SP500,183.9328,0.001311
2016-10-13,SP500,183.3304,-0.003281
2016-10-14,SP500,183.4251,0.000516
2016-10-17,SP500,182.7882,-0.003478
2016-10-18,SP500,183.9328,0.006243
2016-10-19,SP500,184.4234,0.002664
2016-10-20,SP500,184.0792,-0.001868
2016-10-21,SP500,184.1652,0.000467
2016-10-24,SP500,184.9484,0.004244
2016-10-25,SP500,184.3288,-0.003356
2016-10-26,SP500,183.9587,-0.00201
2016-10-27,SP500,183.4681,-0.00267
2016-10-28,SP500,182.9259,-0.00296
2016-10-31,SP500,182.9345,4.7e-05
2016-11-01,SP500,181.6091,-0.007272
